1,-3838086.5566325597,-3553256.59962035,-284706.723027356,-123.23398485354846
2,-3838089.220242941,-3553252.351991565,-284710.4085352445,-126.4597161313286
3,-3838121.677254918,-3553286.57182311,-284707.23511037487,-127.8703214332927
4,-3838065.4155598623,-3553249.758599937,-284687.2565570268,-128.40040289849276
5,-3838095.734110884,-3553271.685737188,-284701.93600801256,-122.11236568336608
6,-3838083.999787373,-3553241.023386427,-284716.9593214713,-126.01707947452087
7,-3838086.9260919914,-3553271.0929962113,-284696.2702949038,-119.56280087633058
8,-3838095.508684949,-3553269.4225322623,-284700.66855667863,-125.41759600810474
9,-3838085.2733974885,-3553276.0973858815,-284696.98979479057,-112.18621681648074
10,-3838085.328190905,-3553260.0258704824,-284705.73245335947,-119.5698670631391
11,-3838078.4418085488,-3553259.9678458152,-284700.1983356809,-118.27562705264427
12,-3838076.522945032,-3553237.379502502,-284685.88132894214,-153.2621135880472
13,-3838066.1939876773,-3553232.6390126552,-284705.62715577515,-127.9278192469501
14,-3838085.715796385,-3553256.854934468,-284695.99089798203,-132.8699639349943
15,-3838065.1242852304,-3553235.502302679,-284698.0068805883,-131.61510196333984
16,-3838094.495175683,-3553248.3690324905,-284705.72624810383,-140.39989508857252
17,-3838076.224848162,-3553221.251235675,-284698.9442450972,-156.02936738962308
18,-3838064.9547346067,-3553233.8013199023,-284703.00019129534,-128.1532234090264
19,-3838080.3126724497,-3553247.722872237,-284709.8490076354,-122.74079257715493
20,-3838086.6820303416,-3553242.3372132247,-284713.0598892867,-131.28492783015827
21,-3838068.232087641,-3553238.5229851836,-284710.0345737499,-119.67452870751731
22,-3838106.318233695,-3553284.33877121,-284697.030935305,-124.94852717983304
23,-3838113.911585072,-3553282.1490644114,-284710.28823691956,-121.47428374108858
24,-3838091.2186489515,-3553245.6411008844,-284706.3710465697,-139.2065014973632
25,-3838132.104783698,-3553279.498779829,-284717.0473042649,-135.5586996039492
26,-3838092.7709325664,-3553276.3685323982,-284703.55063552904,-112.85176463908283
27,-3838068.032648174,-3553231.920299201,-284711.632245436,-124.48010353726568
28,-3838076.4602051936,-3553233.305291406,-284697.387792321,-145.7671214667498
29,-3838087.498191377,-3553264.133907555,-284701.6804185811,-121.68386524089146
30,-3838092.2065307386,-3553260.2484708624,-284710.37040607777,-121.58765379845863
31,-3838079.3432031195,-3553256.5923918197,-284713.389871411,-109.36093988874927
32,-3838077.8479287005,-3553262.1761361575,-284694.743803523,-120.92798902001232
33,-3838115.092123106,-3553279.007371077,-284715.9202225085,-120.16452952078544
34,-3838101.2509108153,-3553274.2419451787,-284706.9541146975,-120.05485093907919
35,-3838068.577318346,-3553229.095175615,-284703.4404356905,-136.04170704056742
36,-3838057.742888812,-3553229.863569728,-284694.8155379387,-133.0637811452034
37,-3838070.188375142,-3553231.677618797,-284697.0235664714,-141.48718987358734
38,-3838102.46127164,-3553271.857757464,-284700.1578443644,-130.4456698114518
39,-3838110.3489862178,-3553274.929789687,-284704.3251340632,-131.09406246751314
40,-3838089.208828151,-3553241.675488186,-284708.95531961654,-138.57802034862107
41,-3838113.8127236725,-3553271.1465027807,-284708.2361742848,-134.43004660698352
42,-3838072.1800339203,-3553232.215603878,-284702.7694176166,-137.1950124259456
43,-3838109.148735587,-3553267.229600125,-284704.8745048049,-137.0446306571248
44,-3838087.873851336,-3553265.9459032663,-284703.1624006901,-118.76554737967672
45,-3838104.790709656,-3553267.9996532914,-284708.25311828597,-128.5379380788072
46,-3838071.1581052328,-3553234.859809183,-284709.62034696917,-126.67794908053475
47,-3838096.9222201803,-3553257.829521701,-284713.38055090146,-125.71214757760754
48,-3838088.4038967867,-3553232.2705004723,-284714.48726781044,-141.64612850401318
49,-3838070.202549043,-3553251.840109783,-284702.6017055678,-115.76073369209189
50,-3838113.3674433087,-3553279.530457627,-284706.0410162513,-127.79596943035722
51,-3838091.686962967,-3553246.1180308503,-284706.98728331993,-138.58164879656397
