132 -1457.49913 -1250.67416 -85.82682 -120.9981499999999
133 -1461.42885 -1246.9386 -83.95751 -130.53274000000005
134 -1467.73779 -1219.76678 -78.16344 -169.80757
135 -1437.09469 -1244.32171 -85.69463 -107.07834999999996
136 -1497.84285 -1258.10932 -87.23181 -152.50171999999998
137 -1448.76987 -1221.44984 -83.24295 -144.07708000000008
138 -1474.40382 -1232.76697 -88.94413 -152.6927200000001
139 -1491.7051 -1241.47214 -81.93061 -168.30234999999982
140 -1456.22515 -1223.38867 -81.71677 -151.11970999999994
141 -1425.78821 -1237.27613 -76.74478 -111.76729999999996
142 -1442.81395 -1218.71862 -83.96489 -140.13043999999988
143 -1430.33149 -1226.21738 -85.82141 -118.29269999999998
144 -1455.75506 -1225.40811 -89.30488 -141.04206999999988
145 -1462.93005 -1237.85744 -86.95026 -138.12234999999993
146 -1472.73835 -1244.92578 -89.03979 -138.77278000000007
147 -1471.32007 -1253.373 -91.68441 -126.26265999999994
148 -1478.84033 -1253.21835 -85.5534 -140.06857999999988
149 -1475.02176 -1256.18633 -78.35448 -140.4809500000001
150 -1442.63204 -1256.67291 -86.54922 -99.40990999999995
151 -1460.00047 -1255.09991 -88.67663 -116.22393000000004
152 -1475.83934 -1270.83181 -83.48683 -121.52070000000009
153 -1452.44001 -1239.2509 -79.8239 -133.36521000000005
154 -1465.90975 -1240.2526 -90.03368 -135.62347
155 -1463.28918 -1237.37388 -84.64105 -141.27424999999988
156 -1470.35182 -1257.25135 -83.62471 -129.4757600000001
157 -1445.40607 -1273.58843 -80.03004 -91.78759999999998
158 -1439.68647 -1230.01502 -84.64724 -125.02421000000005
159 -1432.42971 -1245.36924 -87.41421 -99.6462599999999
160 -1451.996 -1242.76353 -88.8156 -120.41687000000015
161 -1453.45256 -1223.7948 -90.95879 -138.69897000000006
162 -1440.14831 -1230.09577 -83.78784 -126.26470000000013
163 -1479.15429 -1223.44664 -83.95317 -171.75448000000006
164 -1467.98374 -1254.17077 -89.37275 -124.44021999999995
165 -1457.24977 -1246.16141 -84.56768 -126.52067999999997
166 -1461.67106 -1203.21263 -89.58826 -168.87016999999992
167 -1446.53171 -1252.57302 -85.05191 -108.90677999999993
168 -1446.1114 -1223.28657 -82.17488 -140.64995000000002
169 -1459.66208 -1262.23487 -84.41449 -113.01272000000006
170 -1460.21892 -1230.46098 -81.40495 -148.35298999999998
171 -1441.57112 -1243.22149 -75.88698 -122.46265000000017
172 -1445.30905 -1238.22625 -76.59195 -130.49085000000014
173 -1452.15648 -1227.86363 -87.66687 -136.62598000000003
174 -1457.54582 -1231.66715 -81.79129 -144.08738000000005
175 -1469.41673 -1227.36928 -83.39396 -158.65349000000003
176 -1450.34272 -1248.27258 -80.14017 -121.92997000000004
177 -1454.71135 -1259.29914 -83.13291 -112.27929999999996
178 -1473.85745 -1218.54876 -84.42307 -170.88562000000007
179 -1469.14066 -1251.0704 -76.32366 -141.74659999999994
180 -1483.99727 -1276.03152 -92.98197 -114.98378000000007
181 -1460.27929 -1236.67037 -86.70482 -136.90409999999991
182 -1449.80764 -1272.18523 -89.39383 -88.22857999999995
183 -1449.28307 -1276.40236 -78.75199 -94.1287199999999
184 -1447.98418 -1250.75308 -83.65472 -113.57637999999997
185 -1452.66525 -1217.92783 -87.88329 -146.85412999999994
186 -1464.38326 -1243.93999 -82.24859 -138.19468
187 -1446.88939 -1240.26015 -89.32099 -117.30824999999999
188 -1431.00957 -1235.39526 -94.52234 -101.09196999999993
189 -1461.68151 -1269.21466 -81.46068 -111.0061699999998
190 -1466.97193 -1241.23676 -89.32206 -136.41310999999993
191 -1460.19901 -1245.02623 -83.4061 -131.76668000000012
192 -1468.47941 -1210.10899 -85.62357 -172.74684999999997
193 -1477.89536 -1226.85975 -86.50629 -164.5293199999999
194 -1460.17188 -1265.50484 -84.52065 -110.14639000000004
195 -1458.80269 -1242.54471 -77.84592 -138.41206000000008
196 -1420.6262 -1215.70805 -78.82413 -126.09401999999997
197 -1440.0162 -1257.936 -89.45082 -92.62938000000011
198 -1460.2354 -1232.47504 -80.08611 -147.67424999999997
199 -1433.95079 -1255.84968 -83.95309 -94.14802000000006
200 -1416.39329 -1232.40536 -80.86896 -103.11897
201 -1427.74137 -1248.86252 -81.52657 -97.35228000000005
202 -1432.37119 -1236.97684 -73.15163 -122.24272000000003
203 -1466.18851 -1220.16645 -82.03199 -163.99007
204 -1480.88594 -1262.03612 -85.91466 -132.9351599999999
205 -1446.26945 -1243.28963 -87.22425 -115.75557000000002
206 -1434.54844 -1243.75612 -83.73436 -107.05796000000002
207 -1430.33144 -1248.36287 -88.89243 -93.07614
208 -1446.23142 -1237.84425 -84.90857 -123.47859999999997
209 -1438.48795 -1239.1623 -78.23652 -121.08913
210 -1443.21541 -1270.43585 -84.95036 -87.82919999999994
211 -1471.28401 -1257.91174 -82.43504 -130.93723000000006
212 -1456.24402 -1234.73481 -88.95523 -132.55398000000017
213 -1462.27939 -1243.9658 -81.18307 -137.13052
214 -1452.1277 -1261.62317 -74.89801 -115.60651999999993
215 -1466.92663 -1267.69108 -84.96983 -114.26571999999987
216 -1445.395 -1245.07701 -83.06676 -117.25123
217 -1462.04516 -1248.31245 -84.21138 -129.52132999999998
218 -1438.48918 -1235.72131 -87.95835 -114.80952000000013
219 -1433.84951 -1270.84886 -83.12626 -79.87438999999995
220 -1481.94962 -1259.79448 -89.91763 -132.23751000000007
221 -1451.45364 -1216.91001 -86.98804 -147.55558999999988
222 -1447.24731 -1225.37635 -73.8009 -148.07005999999996
223 -1492.46274 -1252.04223 -86.97899 -153.4415199999999
224 -1435.50643 -1245.15477 -81.76613 -108.5855299999998
225 -1454.17244 -1237.01766 -82.80326 -134.35152000000008
226 -1446.50619 -1219.66095 -87.46173 -139.38351000000011
227 -1452.25687 -1239.93243 -86.49192 -125.83251999999987
228 -1449.09665 -1218.2348 -88.42814 -142.43371000000002
229 -1470.80845 -1250.87684 -85.74898 -134.18263000000007
230 -1454.21359 -1256.71883 -80.13015 -117.36461000000004
231 -1467.97577 -1218.9912 -84.666 -164.31857000000008
232 -1445.27391 -1252.89746 -88.02425 -104.35219999999998
233 -1445.85484 -1259.93578 -84.17365 -101.74540999999995
234 -1464.73286 -1228.30884 -84.7838 -151.64022000000017
235 -1438.65867 -1242.16654 -82.36201 -114.13012000000009
236 -1466.26756 -1249.52409 -87.46868 -129.2747900000001
237 -1450.46894 -1253.65336 -73.79178 -123.02379999999995
238 -1465.99698 -1257.91941 -89.17873 -118.89883999999992
239 -1452.73988 -1238.69169 -86.33466 -127.71352999999998
240 -1464.85714 -1240.62584 -84.58035 -139.65095000000014
241 -1446.21155 -1261.21052 -84.46887 -100.5321599999999
242 -1456.04866 -1253.39833 -81.69489 -120.95543999999994
243 -1459.2149 -1226.65343 -91.05814 -141.5033299999999
244 -1469.41296 -1245.0683 -85.9311 -138.4135600000002
245 -1474.41056 -1250.38855 -82.25853 -141.76348000000013
246 -1438.42789 -1258.93366 -80.26149 -99.23274000000002
247 -1448.71536 -1239.15039 -82.23844 -127.3265299999999
248 -1485.80975 -1260.34296 -76.57009 -148.89669999999995
249 -1453.82664 -1201.3217 -76.67799 -175.82695000000004
250 -1455.75444 -1248.78521 -89.31651 -117.65271999999993
251 -1442.13298 -1241.2887 -89.16389 -111.68039000000003
252 -1450.21286 -1255.73694 -82.01814 -112.45778000000008
253 -1440.88718 -1250.6307 -90.60078 -99.65570000000001
254 -1464.68581 -1241.53501 -87.86157 -135.2892299999999
255 -1446.60998 -1255.58247 -87.081 -103.94650999999989
256 -1474.0252 -1246.70722 -89.16754 -138.15044000000003
257 -1454.97519 -1252.87372 -82.16344 -119.93803000000007
258 -1463.03983 -1276.30568 -89.77336 -96.96079
259 -1462.08244 -1248.27181 -88.51398 -125.29664999999994
260 -1426.97633 -1258.5206 -91.50451 -76.9512199999999
261 -1424.8097 -1227.2262 -84.2993 -113.28419999999996
262 -1469.1679 -1246.96065 -80.31807 -141.88917999999993
263 -1443.5912 -1230.44096 -77.64238 -135.50786000000016
264 -1451.61102 -1209.78888 -77.25898 -164.56315999999998
265 -1466.82015 -1234.89282 -85.99079 -145.93653999999998
266 -1452.82008 -1237.40314 -85.77649 -129.64045000000007
267 -1455.61444 -1229.56081 -88.28199 -137.7716400000001
268 -1419.91779 -1242.13736 -84.84214 -92.93829000000002
269 -1466.0473 -1255.01375 -91.2246 -119.80894999999988
270 -1457.72064 -1236.27704 -88.41117 -133.03243000000006
271 -1460.07362 -1225.70152 -87.1654 -147.2066999999998
272 -1454.47907 -1214.7304 -78.92152 -160.8271500000002
273 -1447.41052 -1221.72293 -83.94569 -141.7419
274 -1455.79634 -1241.15924 -85.40516 -129.23194000000015
275 -1452.32297 -1220.83661 -84.12036 -147.36599999999987
276 -1420.94289 -1266.55902 -88.38162 -66.00225000000012
277 -1429.48824 -1260.18299 -88.44351 -80.86173999999988
278 -1447.55299 -1245.39024 -84.59682 -117.56592999999997
279 -1449.18081 -1262.97355 -85.47908 -100.72818000000014
280 -1474.39295 -1240.30459 -86.65789 -147.43046999999996
281 -1484.81982 -1236.17755 -86.12901 -162.51325999999983
282 -1434.27895 -1242.3884 -84.10226 -107.78828999999985
283 -1436.18902 -1228.97262 -85.48939 -121.72701000000002
284 -1458.53807 -1260.83331 -85.1167 -112.58806000000008
285 -1421.78485 -1244.83059 -86.3168 -90.63745999999998
286 -1451.64335 -1255.90165 -85.32346 -110.41824000000004
287 -1452.94973 -1238.40654 -88.38061 -126.16258000000009
288 -1462.36411 -1245.94921 -80.01333 -136.40157
289 -1440.14754 -1216.00431 -88.92461 -135.2186199999999
290 -1450.26627 -1239.74873 -86.81502 -123.70252000000005
291 -1450.40452 -1245.3497 -74.81821 -130.23661000000007
292 -1449.20534 -1249.6738 -90.45194 -109.07959999999996
293 -1451.38213 -1238.48269 -87.59814 -125.30129999999991
294 -1422.48841 -1228.58829 -79.5142 -114.38592000000001
295 -1422.7172 -1229.57339 -86.36295 -106.78086000000003
296 -1449.03509 -1271.81478 -87.01536 -90.20495000000015
297 -1433.60984 -1242.50726 -84.69121 -106.41136999999999
298 -1430.61418 -1251.67025 -84.19464 -94.74929000000013
299 -1487.76295 -1255.66917 -88.6245 -143.46928000000014
300 -1470.98671 -1240.97435 -86.19946 -143.81289999999996
301 -1473.83902 -1235.29534 -85.68999 -152.85369
302 -1429.84616 -1265.37543 -89.26975 -75.20098
303 -1462.55981 -1229.32533 -82.4911 -150.74338000000006
304 -1459.43321 -1239.9262 -87.6077 -131.89930999999982
305 -1437.74989 -1251.77586 -80.64798 -105.32605000000008
306 -1427.28999 -1268.26149 -83.93316 -75.0953399999999
307 -1442.8129 -1251.21708 -88.43075 -103.16507
308 -1431.21529 -1236.28695 -86.33842 -108.58992000000016
309 -1458.24369 -1249.86196 -89.22673 -119.15500000000006
310 -1447.98112 -1266.74501 -85.36732 -95.86878999999982
311 -1457.2852 -1275.03385 -91.11501 -91.13634
312 -1451.0548 -1240.35255 -89.9862 -120.71604999999983
313 -1462.44456 -1263.87684 -80.1986 -118.36912000000001
314 -1469.74253 -1257.77478 -87.00016 -124.96759000000003
315 -1455.00033 -1238.68313 -85.55018 -130.76702000000017
316 -1462.25958 -1230.03151 -81.25165 -150.9764199999999
317 -1461.82459 -1251.7523 -87.71457 -122.35771999999984
318 -1463.42567 -1246.38342 -85.79954 -131.24271000000022
319 -1439.20713 -1261.99238 -80.74802 -96.4667300000001
320 -1440.9359 -1252.32814 -79.31026 -109.29749999999987
321 -1434.93544 -1240.27043 -84.84486 -109.82014999999994
322 -1463.02609 -1239.81233 -81.37787 -141.8358900000001
323 -1447.90809 -1250.91946 -89.51642 -107.47220999999983
324 -1454.46169 -1261.79637 -81.31191 -111.35341000000007
325 -1458.14716 -1242.77906 -78.2203 -137.1477999999999
326 -1454.07064 -1236.42298 -80.30576 -137.34189999999984
327 -1441.02406 -1263.09496 -78.69104 -99.23806000000006
328 -1455.53282 -1254.26408 -91.1741 -110.09463999999998
329 -1464.10586 -1246.61425 -90.59092 -126.90068999999981
330 -1440.10286 -1250.59233 -88.18058 -101.32995000000001
331 -1443.32197 -1244.36829 -87.5143 -111.43938000000007
332 -1452.39949 -1245.5778 -88.90728 -117.91440999999999
333 -1423.239 -1246.88784 -86.61558 -89.73557999999994
334 -1435.87774 -1228.56898 -80.4293 -126.8794599999999
335 -1467.59095 -1272.45667 -77.40428 -117.72999999999999
336 -1455.52707 -1265.99243 -80.51214 -109.02250000000008
337 -1441.98637 -1230.80906 -85.37488 -125.80243000000003
338 -1459.19285 -1262.9178 -83.22513 -113.04991999999997
339 -1467.88327 -1264.74571 -89.02469 -114.11287000000011
340 -1449.57426 -1236.70897 -82.44336 -130.4219300000002
341 -1426.79581 -1260.29065 -73.7503 -92.75486000000016
342 -1447.66907 -1231.811 -84.96615 -130.89192
343 -1448.5292 -1229.3785 -83.85619 -135.29450999999992
344 -1447.70567 -1246.78512 -81.86344 -119.05711000000005
345 -1464.29088 -1275.10007 -89.81131 -99.37950000000005
346 -1474.48784 -1266.88388 -87.51737 -120.08658999999992
347 -1431.92779 -1282.67911 -88.43624 -60.812439999999924
348 -1452.4989 -1228.38083 -78.42783 -145.69024
349 -1420.95039 -1260.90453 -84.02425 -76.02160999999995
350 -1427.94515 -1240.85401 -89.48411 -97.60703
351 -1472.40506 -1271.60595 -81.32828 -119.47083000000015
352 -1434.60351 -1251.56834 -80.51916 -102.51600999999988
353 -1448.61441 -1252.84078 -83.6128 -112.16082999999992
354 -1455.40504 -1253.6236 -83.97479 -117.8066500000002
355 -1439.09494 -1239.85087 -78.24474 -120.99932999999997
356 -1448.45896 -1243.82158 -90.35571 -114.28166999999989
357 -1465.78074 -1229.1964 -81.7401 -154.8442399999999
358 -1444.04143 -1252.07919 -85.21161 -106.75063000000007
359 -1436.66463 -1233.88265 -87.07245 -115.70952999999997
360 -1460.59287 -1264.79542 -92.72184 -103.07561000000003
361 -1467.34453 -1244.17573 -77.63374 -145.53506000000016
362 -1461.44719 -1213.36896 -91.02959 -157.0486400000001
363 -1465.38635 -1230.2919 -88.26976 -146.82469000000003
364 -1486.91178 -1226.45226 -87.0095 -173.45001999999988
365 -1462.70983 -1214.97525 -90.29484 -157.43974000000006
366 -1452.86138 -1239.19201 -84.83822 -128.83115000000006
367 -1446.20242 -1256.80399 -76.63863 -112.75979999999996
368 -1444.1126 -1264.55586 -90.20617 -89.35056999999999
369 -1439.3584 -1247.76894 -84.84026 -106.74920000000014
370 -1443.6288 -1222.732 -88.52831 -132.36848999999998
371 -1446.50672 -1210.23202 -88.23933 -148.03537000000017
372 -1465.63995 -1228.70294 -86.02664 -150.9103700000001
373 -1419.38213 -1237.02181 -82.03316 -100.32716
374 -1446.5655 -1208.58155 -85.57356 -152.41038999999984
375 -1455.05557 -1239.45882 -91.34106 -124.25568999999993
376 -1451.75867 -1240.94469 -89.28273 -121.5312499999999
377 -1467.38758 -1267.31114 -90.28861 -109.78783000000004
378 -1432.20585 -1230.09347 -78.86651 -123.24587000000002
379 -1465.86939 -1276.70103 -85.60315 -103.56521000000012
380 -1439.54534 -1256.86832 -81.08799 -101.58902999999985
381 -1433.26492 -1237.81436 -84.02102 -111.42954
382 -1449.33458 -1234.67443 -82.63517 -132.0249799999999
383 -1465.58477 -1251.83546 -86.7998 -126.94950999999992
384 -1437.21628 -1234.79635 -83.57707 -118.84286000000002
385 -1463.38472 -1265.68404 -86.61707 -111.08360999999992
386 -1453.45813 -1254.7548 -90.35533 -108.34800000000006
387 -1436.72076 -1260.41081 -89.09765 -87.21229999999984
388 -1452.03831 -1254.60451 -82.7303 -114.70350000000002
389 -1474.60081 -1243.96086 -82.85294 -147.78701
390 -1479.91229 -1265.13243 -88.36632 -126.41353999999987
391 -1463.11139 -1248.86674 -85.18487 -129.0597800000001
392 -1468.11052 -1232.43503 -90.63879 -145.03669999999985
393 -1445.39329 -1234.96432 -85.41169 -125.01727999999994
394 -1448.2616 -1255.38492 -90.89543 -101.98125000000007
395 -1461.46964 -1227.41083 -89.46773 -144.59107999999998
396 -1467.86206 -1237.4441 -86.46918 -143.94878
397 -1471.2442 -1221.72678 -90.42946 -159.08796000000012
398 -1459.23945 -1219.2354 -85.11728 -154.88677
399 -1437.05266 -1260.97643 -78.71596 -97.36027000000013
400 -1462.55098 -1258.42911 -88.45059 -115.67127999999994
401 -1478.85501 -1246.49952 -90.1789 -142.17658999999992
402 -1455.45476 -1243.28407 -84.18511 -127.98558000000016
403 -1454.4223 -1257.51712 -87.78529 -109.11988999999997
404 -1436.13365 -1269.29509 -87.31488 -79.52367999999991
405 -1464.16707 -1259.53277 -84.99458 -119.63971999999994
406 -1456.57954 -1243.35787 -85.25554 -127.96612999999991
407 -1467.85195 -1246.61503 -80.14898 -141.08794000000006
408 -1449.78228 -1234.12387 -86.5136 -129.14481
409 -1450.37981 -1239.56037 -82.80058 -128.01886
410 -1462.73578 -1224.85035 -85.81827 -152.06716000000006
411 -1455.30446 -1241.58507 -82.52182 -131.19756999999998
412 -1445.91471 -1272.23177 -93.5323 -80.15063999999991
413 -1430.85835 -1238.42902 -89.25735 -103.17197999999993
414 -1449.72455 -1241.32577 -91.44952 -116.94925999999998
415 -1465.72431 -1235.3476 -91.15941 -139.21730000000002
416 -1451.75206 -1246.66174 -80.64784 -124.44248000000002
417 -1446.66851 -1237.16463 -88.4676 -121.03627999999998
418 -1470.97556 -1241.93575 -86.82356 -142.21625
419 -1470.72761 -1239.03208 -86.83391 -144.86161999999996
420 -1442.7186 -1242.08051 -88.29598 -112.34210999999992
421 -1485.24706 -1256.2163 -88.14807 -140.88268999999985
422 -1461.76244 -1235.11985 -87.24785 -139.39473999999993
423 -1452.71687 -1250.15153 -89.00434 -113.56099999999988
424 -1462.47857 -1271.15783 -92.56726 -98.75347999999988
425 -1480.33648 -1224.75848 -92.35918 -163.21882
426 -1465.67686 -1247.02592 -88.50205 -130.14889
427 -1474.82804 -1242.51923 -90.46872 -141.84008999999998
428 -1423.84751 -1254.96333 -80.87564 -88.00854000000001
429 -1456.15381 -1231.05028 -87.26009 -137.8434400000001
430 -1475.87718 -1281.90815 -84.43298 -109.53604999999997
431 -1460.9176 -1229.39747 -89.65412 -141.86600999999987
432 -1466.35604 -1218.10619 -88.22905 -160.02079999999992
433 -1448.53194 -1235.44628 -83.68688 -129.3987800000002
434 -1467.34634 -1236.2411 -87.02241 -144.08283000000011
435 -1467.83518 -1243.21488 -90.00841 -134.61189000000005
436 -1488.40453 -1234.97003 -83.33572 -170.0987800000001
437 -1458.75087 -1229.38698 -78.58086 -150.78303000000008
438 -1460.41 -1209.27156 -81.76421 -169.37423000000018
439 -1436.2022 -1204.98803 -78.6244 -152.58977
440 -1457.71568 -1237.47392 -79.66603 -140.5757300000001
441 -1448.5297 -1222.98145 -83.99996 -141.54829000000007
442 -1433.28488 -1212.16896 -87.96223 -133.15368999999995
443 -1444.59256 -1249.25573 -87.42616 -107.91066999999997
444 -1457.28825 -1221.60452 -88.81343 -146.8703
445 -1463.40137 -1222.59005 -86.20597 -154.60535000000004
446 -1466.32512 -1227.76431 -86.44458 -152.11622999999994
447 -1481.22077 -1230.4097 -87.22839 -163.58267999999998
448 -1464.67761 -1249.02961 -88.94301 -126.70498999999991
449 -1432.46863 -1226.32596 -82.57682 -123.56585000000018
450 -1452.69573 -1237.55078 -89.31134 -125.83360999999988
451 -1450.50489 -1212.71176 -71.16505 -166.62808
452 -1461.16768 -1246.83608 -92.367 -121.96459999999998
453 -1458.92191 -1264.09364 -91.14617 -103.68209999999998
454 -1463.24788 -1251.5094 -89.04163 -122.69684999999998
455 -1438.34815 -1243.78612 -86.75492 -107.80711000000005
456 -1437.55946 -1236.60867 -85.87906 -115.07172999999987
