1,-2559498.2643789626,-2274656.644699712,-284718.3594726956,-123.26020655513275
2,-2559448.2611436704,-2274610.1790833757,-284698.3899748509,-139.69208544376306
3,-2559479.682293336,-2274645.794330641,-284702.0808012224,-131.80716147233034
4,-2559486.303551705,-2274643.8405103358,-284711.40745154355,-131.05558982578805
5,-2559438.924250834,-2274627.0889208633,-284691.16896159947,-120.66636837134138
6,-2559465.6523731616,-2274645.6690700883,-284700.52783075074,-119.45547232258832
7,-2559472.4842390805,-2274669.463948661,-284708.29832248803,-94.72196793142939
8,-2559484.740655861,-2274674.9089179724,-284694.4960721866,-115.3356657018885
9,-2559461.474823434,-2274638.0929699023,-284701.946322535,-121.43553099659039
10,-2559457.4112450867,-2274615.5893489923,-284716.1000426074,-125.72185348696075
11,-2559434.5443525948,-2274624.9533562153,-284700.37093750905,-109.22005887044361
12,-2559468.237211678,-2274626.7344065653,-284708.45454054215,-133.04826457070885
13,-2559490.290820016,-2274657.20625194,-284702.47516888793,-130.60939918790245
14,-2559484.791995404,-2274644.703823396,-284694.45313074737,-145.63504126045154
15,-2559492.668310493,-2274641.964349741,-284712.4879321201,-138.21602863201406
16,-2559452.690740488,-2274637.259775425,-284683.0760713782,-132.35489368496928
17,-2559447.0397708095,-2274622.9125563377,-284708.923433388,-115.20378108380828
18,-2559449.4892630884,-2274623.930971543,-284688.69448706345,-136.8638044821564
19,-2559459.3000807804,-2274643.1716168206,-284707.12057959655,-109.00788436323637
20,-2559458.7207381083,-2274633.083697116,-284695.2720172612,-130.36502373107942
21,-2559488.2990248706,-2274661.6610182594,-284712.3271209557,-114.3108856555773
22,-2559457.317356125,-2274630.866306414,-284697.1804275156,-129.27062219550135
23,-2559461.2757713078,-2274591.8997151046,-284713.06747204665,-156.30858415650437
24,-2559496.3673017076,-2274647.719955321,-284706.02295366087,-142.62439272581832
25,-2559471.4142933083,-2274618.903015903,-284697.1507703821,-155.3605070229969
26,-2559462.965292934,-2274636.4041603133,-284697.87313021475,-128.68800240580458
27,-2559444.9272590475,-2274625.894913906,-284695.74033641734,-123.29200872394722
28,-2559478.4857843015,-2274633.555350605,-284703.50106137246,-141.4293723241426
29,-2559490.945491203,-2274655.2037580577,-284714.08992730244,-121.65180584299378
30,-2559475.5365162664,-2274635.4098236174,-284710.9364437612,-129.1902488877531
31,-2559476.485702102,-2274653.678890053,-284698.44673341786,-124.36007863102714
32,-2559514.2006098297,-2274671.274929727,-284703.4809502317,-139.44472987105837
33,-2559498.934478866,-2274661.1689397832,-284704.39041806,-133.37512102269102
34,-2559498.1003634776,-2274658.8080792422,-284711.79855342366,-127.49373081169324
35,-2559485.557803344,-2274656.758845294,-284696.54588529025,-132.25307275983505
36,-2559449.4819988185,-2274616.337071639,-284709.90919478325,-123.23573239619145
37,-2559400.8038563794,-2274596.4110876005,-284703.62125104724,-100.77151773159858
38,-2559425.2273101984,-2274624.307906479,-284705.801588847,-95.11781487223925
39,-2559466.272602936,-2274634.668712206,-284709.7366429827,-121.8672477469081
40,-2559447.1388696497,-2274610.946019273,-284704.8076441384,-131.3852062385413
41,-2559491.4085409977,-2274647.8157698032,-284703.13019953563,-140.46257165877614
42,-2559479.718657662,-2274638.5558360703,-284703.3244480228,-137.83837356901495
43,-2559452.0219458817,-2274627.6577560646,-284702.8560500119,-121.50813980522798
44,-2559470.1654108115,-2274645.797772334,-284697.46071341005,-126.9069250675384
45,-2559469.142807671,-2274622.1416788907,-284698.9246817959,-148.0764469843125
46,-2559449.172193835,-2274619.203293834,-284706.0112591385,-123.95764086261624
47,-2559481.9840809596,-2274638.914700836,-284703.6241364537,-139.44524366990663
48,-2559502.8707404416,-2274678.9559910255,-284697.2817043565,-126.63304505957058
49,-2559441.0929508694,-2274624.1596293454,-284700.50565609796,-116.42766542598838
50,-2559460.433348695,-2274613.6961127575,-284706.0235941578,-140.71364177943906
51,-2559467.61031923,-2274628.2765452424,-284701.9886964479,-137.3450775394449
52,-2559478.2558827084,-2274638.232260428,-284712.9918215344,-127.03180074604461
53,-2559509.2694816003,-2274670.6250021243,-284702.6781368694,-135.96634260652354
54,-2559476.1354123983,-2274645.785069139,-284711.949472356,-118.40087090304587
55,-2559478.86514521,-2274658.12447561,-284706.12946777744,-114.61120182275772
56,-2559474.653875343,-2274645.8465088196,-284711.73738312325,-117.06998340017162
57,-2559469.610710723,-2274648.103002799,-284707.0258784116,-114.48182951204944
58,-2559479.870818869,-2274666.2433271613,-284715.0953118629,-98.53217984503135
59,-2559475.487880218,-2274659.6035615876,-284703.3508679333,-112.5334506969084
60,-2559516.2026763195,-2274669.33600364,-284711.74614765955,-135.12052501976723
61,-2559458.441417263,-2274613.0612874227,-284699.51173144835,-145.8683983918745
62,-2559457.603384654,-2274632.5027508573,-284693.5374361266,-131.5631976701552
63,-2559472.6846391894,-2274647.846217283,-284700.35408187006,-124.4843400362879
64,-2559434.6008210653,-2274592.733569756,-284709.45337982435,-132.41387148475042
65,-2559494.410396646,-2274657.6108997506,-284705.6492030604,-131.1502938347403
66,-2559435.62628731,-2274615.8166815187,-284694.47482550313,-125.3347802881035
67,-2559469.1865369943,-2274645.6387870223,-284704.61671507807,-118.93103489390342
68,-2559471.897352251,-2274633.4538529213,-284715.7245849225,-122.71891440748004
69,-2559475.1226550424,-2274628.1117086997,-284705.49797278206,-141.5129735606606
70,-2559498.8282696772,-2274663.2842774824,-284700.805167128,-134.73882506683003
71,-2559506.0177071416,-2274670.9837384718,-284708.3765486219,-126.65742004790809
72,-2559516.1309239096,-2274657.4028210333,-284711.04854685767,-147.67955601867288
73,-2559468.7159793316,-2274641.0301914373,-284703.73838039784,-123.9474074964528
74,-2559491.931880599,-2274649.2081068037,-284704.7248478328,-137.99892596236896
75,-2559500.8932592995,-2274658.4027451505,-284707.2663415864,-135.2241725625354
76,-2559513.238081687,-2274660.6734618526,-284707.56171106116,-145.00290877337102
77,-2559492.7472306076,-2274648.2510917126,-284705.7497881136,-138.7463507813518
78,-2559492.1207842226,-2274654.9463127907,-284709.156172103,-128.01829932886176
79,-2559476.8086605673,-2274647.8429398667,-284705.42373140634,-123.54198929423
80,-2559484.8714182647,-2274639.7076288555,-284706.247268484,-138.91652092523873
81,-2559495.511537401,-2274631.00158261,-284718.50355971453,-146.00639507651795
82,-2559523.3886993583,-2274696.4227020354,-284700.5140666892,-126.45193063374609
83,-2559494.9839329664,-2274683.7480969,-284707.00487353216,-104.23096253414406
84,-2559483.497240248,-2274648.9780133152,-284703.65808445355,-130.86114247934893
85,-2559464.7668660306,-2274628.7766984417,-284702.7946010744,-133.19556651450694
86,-2559520.302579857,-2274668.0286929733,-284699.6658183417,-152.6080685419147
87,-2559502.6418113294,-2274646.346886171,-284709.13499931764,-147.15992584073683
88,-2559495.2009653794,-2274656.943728661,-284710.7437378511,-127.51349886710523
89,-2559491.5548760984,-2274647.637585068,-284703.3030158405,-140.6142751898151
90,-2559472.740372859,-2274663.157028174,-284704.9808659803,-104.60247870458988
91,-2559486.7660490386,-2274645.597162286,-284698.0388689384,-143.13001781440107
92,-2559492.190181016,-2274622.474552489,-284711.9655732843,-157.7500552427955
93,-2559476.584395245,-2274645.6866694926,-284702.94467203686,-127.95305371569702
94,-2559489.5673363325,-2274670.9947747993,-284702.8109603248,-115.76160120841814
