1,-2535138.806381773,-2274656.644699712,-260360.4660486259,-121.69563343547634
2,-2535143.9095680015,-2274610.1790833757,-260376.24731325658,-157.48317136921105
3,-2535138.999659579,-2274645.794330641,-260360.97028072592,-132.23504821170354
4,-2535114.8412563866,-2274643.8405103358,-260370.6163748105,-100.38437124036136
5,-2535139.6987151895,-2274627.0889208633,-260366.37735681247,-146.23243751365226
6,-2535107.7471099813,-2274645.6690700883,-260365.68658772515,-96.39145216779434
7,-2535148.5022581792,-2274669.463948661,-260361.86569858715,-117.17261093109846
8,-2535154.074110702,-2274674.9089179724,-260370.59804881015,-108.56714391964488
9,-2535160.148383215,-2274638.0929699023,-260375.5130610759,-146.54235223683645
10,-2535118.050742633,-2274615.5893489923,-260370.3488847184,-132.11250892243697
11,-2535095.4053380326,-2274624.9533562153,-260354.35958081327,-116.09240100410534
12,-2535149.2389218095,-2274626.7344065653,-260361.7638594753,-160.74065576886642
13,-2535093.386766919,-2274657.20625194,-260367.67463675578,-68.50587822293164
14,-2535127.5238949102,-2274644.703823396,-260368.20738228204,-114.61268923219177
15,-2535172.132159815,-2274641.964349741,-260371.89220747043,-158.27560260362225
16,-2535163.7428079913,-2274637.259775425,-260359.54914658054,-166.9338859859563
17,-2535131.304994595,-2274622.9125563377,-260360.8747952601,-147.51764299700153
18,-2535162.8449272946,-2274623.930971543,-260362.89741236588,-176.01654338592198
19,-2535131.254574969,-2274643.1716168206,-260364.50817954127,-123.57477860705694
20,-2535177.7786153904,-2274633.083697116,-260376.1643194228,-168.5305988516193
21,-2535124.7099021934,-2274661.6610182594,-260365.5003748436,-97.54850909044035
22,-2535134.8975791037,-2274630.866306414,-260363.40182159815,-140.6294510916632
23,-2535132.197867379,-2274591.8997151046,-260361.9525120699,-178.34564020455582
24,-2535140.141794705,-2274647.719955321,-260369.33278195965,-123.08905742425122
25,-2535116.771399045,-2274618.903015903,-260360.76028509048,-137.1080980512197
26,-2535105.6458937204,-2274636.4041603133,-260369.67685431085,-99.56487909628777
27,-2535130.356453722,-2274625.894913906,-260369.7115257155,-134.75001410013647
28,-2535135.1310079745,-2274633.555350605,-260355.90445943113,-145.67119793844176
29,-2535171.1773732402,-2274655.2037580577,-260369.93912163345,-146.03449354911572
30,-2535160.1306387195,-2274635.4098236174,-260373.34559188606,-151.37522321604774
31,-2535134.812455052,-2274653.678890053,-260360.50755944088,-120.6260055579769
32,-2535146.3728354634,-2274671.274929727,-260356.85215731163,-118.24574842478614
33,-2535167.8936697077,-2274661.1689397832,-260369.87843344393,-136.8462964805367
34,-2535168.1464938587,-2274658.8080792422,-260373.68059457355,-135.65782004286302
35,-2535134.9617783627,-2274656.758845294,-260361.0710681956,-117.13186487325584
36,-2535161.931260997,-2274616.337071639,-260368.4637698993,-177.13041945864097
37,-2535112.993825538,-2274596.4110876005,-260346.91463817479,-169.66809976278455
38,-2535134.5562808863,-2274624.307906479,-260370.31464171736,-139.93373268982396
39,-2535144.6007045466,-2274634.668712206,-260358.8632398787,-151.068752461666
40,-2535152.4930284247,-2274610.946019273,-260367.58824320394,-173.95876594795845
